,Living_space,Num_of_rooms,Renovation,Total_area,Kitchen_area,Floor,Appliances_2,Appliances_3,Appliances_4,Appliances_5,Appliances_7,Appliances_8,Appliances_9,Appliances_10,Balcony_1,Balcony_2,Furniture_1,Furniture_2,Furniture_3,Internet_tv_1,Internet_tv_2,Bathroom_1,Bathroom_2,Utilities_1,Room_type_1,Room_type_2,Studio,Floors_in_b,district_1,district_2,district_3,district_4,district_5,district_6,district_7,1st_floor,Metro_d,Center_d
689,25.0,1,2,40.0,10.0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,2.6658842980053707,7.683721565526373
690,20.0,1,1,42.0,12.0,7,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,19,0,0,0,0,0,1,0,0,13.52922445421418,17.46400324440145
691,30.0,2,2,44.0,6.0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,5,1,0,0,0,0,0,0,1,2.1514576351288004,2.8898679999783248
692,85.0,3,1,100.0,10.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,1,0,0,0,0,2.2780780784146346,3.148311470029391
693,30.0,1,2,50.0,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,3.494109581093994,4.386247666741134
694,85.0,3,1,100.0,10.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,1,0,0,0,0,2.2780780784146346,3.148311470029391
695,19.0,1,2,37.0,12.0,12,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,0.4094203043164451,5.7107581895242
696,17.0,1,1,37.0,7.0,9,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,3.1785069570789624,4.4947715079672
697,95.0,4,3,105.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,1,0.9388465207827825,1.0608387766223795
698,20.0,1,1,36.0,7.0,7,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,1.2731961430282766,1.2843357016232426
699,28.0,2,2,54.0,9.5,9,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,10,1,0,0,0,0,0,0,0,5.065455492289316,8.473003451014483
700,24.902829307627808,1,2,52.0,12.0,4,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,20,0,0,0,1,0,0,0,0,1.5158497203951624,3.391413508305843
701,20.0,1,1,32.0,7.0,2,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,1.3413413063136124,6.212488955779853
702,20.18110062238139,1,0,39.0,10.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,1.2922703173882535,4.701709149508522
703,18.0,1,1,38.4,11.0,6,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0.5470683326112145,4.545594611783197
704,28.0,2,2,52.0,10.0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,0,2.857432407614823,7.9066332720198265
705,30.823945851586686,2,3,57.0,20.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,1,0,0,0,0,0,0.5295690879615405,5.924603599971718
706,15.0,1,1,32.0,6.0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,10.13721710977202,11.18100470729
707,36.0,2,3,40.0,15.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17,1,0,0,0,0,0,0,0,3.5636656321454105,6.05504310582332
708,37.94366652261946,2,2,70.0,15.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9,1,0,0,0,0,0,0,0,4.4912829148815625,4.938019466242719
709,38.0,2,2,60.0,10.0,6,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,14,1,0,0,0,0,0,0,0,2.7819032104844075,7.583533683215749
710,45.043868634453126,2,2,65.0,10.0,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1.0195601985120926,2.883938644781539
711,30.83445314322535,2,1,64.0,15.0,6,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,10,0,0,0,0,0,1,0,0,3.1604663680468086,4.295392174821924
712,19.0,1,2,38.0,8.0,8,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,1.5450807676059395,2.3761858351903036
713,36.36995675205845,3,3,75.0,10.0,7,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,9,0,0,0,1,0,0,0,0,3.116421932303395,3.994177363480189
714,50.0,2,1,70.0,12.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23,0,0,0,0,0,1,0,0,1.1310676456235584,2.939691209328265
715,19.565719305454852,1,2,45.0,16.0,3,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,4.40794075100295,4.480776999814565
716,18.0,1,1,30.0,6.0,5,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,3.924151832696554,8.302052277304773
717,38.0,2,2,77.0,8.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,2.0238808478183734,6.820723182518693
718,15.0,1,1,34.0,8.0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,1,2.153317829004467,3.935912073382441
719,28.0,2,2,50.0,9.0,7,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1.7169921049891572,7.942583189231614
720,40.0,2,3,50.0,7.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,4.590869294584279,5.103240943088807
721,70.66906276107895,3,2,140.0,20.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0.6199643083279525,1.9717549156554124
722,18.5,1,1,32.0,6.0,3,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0.9429157771154663,5.730811934227997
723,62.0,2,2,82.0,20.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0.6663743716544144,1.6640185320461436
724,29.13821013095124,1,2,43.0,6.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,2.823906886776549,3.8649722550483845
725,15.8,1,2,31.7,6.326717863020865,11,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,19,0,0,0,0,0,1,0,0,11.775196495581394,15.715669712887209
726,40.0,2,2,70.0,15.0,4,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,9,0,1,0,0,0,0,0,0,1.1147287239138337,1.7191770098399146
727,50.0,2,3,75.0,8.0,4,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,8,0,1,0,0,0,0,0,0,0.5941028261591245,0.6005406868796769
728,21.100505063388336,1,1,38.0,8.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,5.025213632997835,8.383813195086567
729,20.0,1,1,38.0,16.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,1,0,0,0.9861006883801091,4.1834757501733115
730,20.0,2,2,50.0,8.0,5,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,20,0,0,0,0,0,1,0,0,0.6160873641737703,3.09671969260571
731,17.79763096536152,1,2,45.0,15.0,6,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,1.5450807676059395,2.3761858351903036
732,18.04985172487419,1,3,38.9,10.0,2,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,3.2958642510247778,3.9093143898425025
733,19.333333333333332,1,2,40.0,11.666666666666666,13,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,21,0,0,0,1,0,0,0,0,1.364109897652332,5.254736025681739
734,20.0,1,1,40.0,10.0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,10.402943282668373,10.824455806847874
735,36.5198225471129,2,3,70.0,15.0,11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,18,0,0,0,1,0,0,0,0,0.5974294578814959,3.2460608018205455
736,31.0,2,1,45.0,6.0,5,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,5,1,0,0,0,0,0,0,0,4.43205457553426,4.45926759649898
737,13.2,1,2,30.7,7.41772151959183,19,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,19,1,0,0,0,0,0,0,0,4.955190720845818,8.312333496087419
738,55.0,2,1,83.0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,2.3304620758327044,3.653581331505451
739,24.317863870664016,2,3,57.0,20.0,17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,20,0,1,0,0,0,0,0,0,0.5538038098477346,1.9501639121153438
740,40.0,3,2,56.0,6.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,5,0,0,0,0,0,0,1,1,3.1499073602645953,7.710565175733892
741,57.0,2,3,80.0,23.0,14,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,19,0,0,1,0,0,0,0,0,1.2297363434757353,2.946710668933889
742,105.0,4,2,130.0,12.0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,3.494109581093994,4.386247666741134
743,80.0,2,3,101.0,20.0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,13,0,1,0,0,0,0,0,0,1.352316627477168,2.0451471370090317
744,18.0,1,1,32.0,6.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,3.738997185958455,4.416116482027779
745,13.0,1,1,28.0,7.633957747751745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,1,5.025213632997835,8.383813195086567
746,39.0,2,2,61.0,7.0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0.171761765123864,0.22547650303177372
747,31.622776601683793,2,1,44.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,2.1051784398312154,6.904798297785414
748,20.0,1,1,38.0,9.0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,3.7890245577792947,7.9606724229229595
749,60.0,3,3,85.0,15.0,11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,20,0,0,0,1,0,0,0,0,2.394310122808491,3.0312570856133956
750,18.0,1,1,33.0,6.0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,1.2074137831677823,5.813336103961106
751,35.013800195437234,2,1,65.0,12.0,3,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,9,0,0,0,1,0,0,0,0,3.7085336038558037,5.264221152169023
752,18.0,1,1,38.0,9.0,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,2.2847845987049005,5.886394747515496
753,25.0,1,2,45.0,12.0,15,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,15,0,0,1,0,0,0,0,0,3.2778211988617874,7.145506663735181
754,20.56933112564044,2,1,60.0,15.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,1,0,0,13.622900178609955,17.568647203109325
755,25.0,1,1,47.0,12.0,7,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,17,0,0,0,1,0,0,0,0,2.6258183585458217,5.481453085853833
756,18.0,1,2,35.0,9.0,5,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,1.1308314187022064,3.7768418497792364
757,30.348224789790937,2,1,55.0,8.0,7,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,9,0,1,0,0,0,0,0,0,1.2001907018436466,1.2056527553065335
758,12.285714285714286,1,1,16.0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1.7133071623856078,5.7287784900673095
759,28.0,2,3,50.0,9.0,5,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,25,0,0,0,0,0,1,0,0,0.6894131717737556,3.008615623320011
760,39.17437924231868,2,2,73.0,10.0,17,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,17,0,0,0,0,1,0,0,0,0.7187196912081669,4.09043544010903
761,18.0,1,2,40.0,10.0,3,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,1.1778889337785858,1.4495659317110305
762,18.0,1,1,30.0,6.0,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,2.02760689193983,5.69313515824804
763,38.0,2,2,68.0,12.0,6,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,24,1,0,0,0,0,0,0,0,0.4094203043164451,5.7107581895242
764,22.322895965037485,1,2,42.0,12.0,2,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,21,0,0,1,0,0,0,0,0,2.38312922943867,8.455187755906266
765,32.0,2,2,48.0,10.0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,5.3196116570922545,5.601562035583439
766,23.0,1,2,42.0,11.0,20,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,25,1,0,0,0,0,0,0,0,0.4905300740886017,5.208317813611896
767,37.26840452194192,2,2,70.0,20.0,4,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,17,0,0,1,0,0,0,0,0,1.2219733582908316,2.493710127720079
768,30.0,2,3,75.0,30.0,10,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,10,0,0,1,0,0,0,0,0,1.864076461006141,8.895625064307005
769,34.0,2,1,50.0,11.0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,1,0,0,11.366906367427019,15.345623958885115
770,40.38461538461539,2,2,60.0,15.0,7,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,22,0,0,0,1,0,0,0,0,3.0380062741664915,3.7920075878911788
771,12.0,1,1,30.0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2.9753317103289447,7.94433017422218
772,57.0,2,3,80.0,23.0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,9,1,0,0,0,0,0,0,0,2.292262806320731,3.261019792607351
773,40.38461538461539,2,2,60.0,15.0,7,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,22,0,0,0,1,0,0,0,0,3.0380062741664915,3.7920075878911788
774,34.0,2,1,50.0,11.0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,1,0,0,11.366906367427019,15.345623958885115
775,12.0,1,1,30.0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2.9753317103289447,7.94433017422218
776,57.0,2,3,80.0,23.0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,9,1,0,0,0,0,0,0,0,2.292262806320731,3.261019792607351
777,70.0,4,3,130.0,25.0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,9,0,0,0,1,0,0,0,0,3.3277532923919213,4.302581366512534
778,48.0,2,2,65.0,13.0,12,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,14,1,0,0,0,0,0,0,0,2.5919532620862946,7.7121303985010785
779,17.0,1,2,40.8,9.0,6,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,14,0,0,0,1,0,0,0,0,3.2249835845821444,4.3416951665121735
780,33.55634918610404,2,2,47.0,6.0,2,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,5,0,0,0,0,1,0,0,0,1.3100401651045974,6.062034933331484
781,12.0,1,2,36.0,10.0,9,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,14,0,0,0,1,0,0,0,0,2.2960751778208026,3.406721894990998
782,34.285714285714285,2,2,54.0,10.0,3,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,5,0,0,0,0,1,0,0,0,0.6493936816822855,4.371557547157592
783,37.493637194692255,2,1,55.0,9.0,6,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,9,0,0,1,0,0,0,0,0,0.5740399145398898,8.18007549823869
784,46.2,2,2,78.9,21.1,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0.6413572048640519,2.0547547028591326
785,16.0,1,1,30.0,7.0,7,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0.9384041899631552,5.422145689893998
786,55.0,2,2,80.0,15.0,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0.34674023816575866,2.135523062640823
787,18.0,1,2,44.0,12.0,10,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,16,0,0,0,1,0,0,0,0,3.814767950679661,5.407043964572505
788,19.0,1,2,36.0,9.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0.9959663885182248,4.00943711273495
789,52.0,3,2,80.0,15.0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,1,0,0,0,0,2.3056750183255903,3.706837717707927
790,23.041418727188464,1,0,40.0,15.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,3.0216010674748057,3.7146791592409603
791,50.0,2,1,67.0,8.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,4.940428710599143,5.5245146694703005
792,25.0,1,2,45.0,12.0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,1.2020948205070627,2.883961249047258
793,25.0,1,1,55.0,12.0,9,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,1.4487556191738242,8.546276484106683
794,17.0,1,2,35.0,7.0,3,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,5.411960905017724,7.358560338819782
795,34.0,1,3,42.0,8.0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,1.0280077132737075,2.6316556322065905
796,18.77335464524677,1,1,39.0,15.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1.603280712522912,1.647192503104748
797,65.0,3,2,85.0,10.0,5,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,18,0,0,0,0,0,1,0,0,13.614040555931105,17.632302665004005
798,27.945639200654696,2,2,45.0,10.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,1.699238844842547,6.4092117753492115
799,17.666666666666668,1,1,35.0,8.0,6,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,2.3484452070757604,6.774433302308964
800,45.0,2,1,60.0,7.0,4,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,9,0,1,0,0,0,0,0,0,0.9575410033555897,1.895570330482474
801,20.0,1,2,40.0,12.0,5,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,5.454432404815651,8.248401053017549
802,70.0,3,1,100.0,12.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,1,0,0,0,0,0,0,0.4212038622222296,1.3363418827225977
803,30.0,2,2,55.0,10.0,9,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,10,1,0,0,0,0,0,0,0,2.9194887305159565,3.830246298828307
804,20.0,1,3,42.0,10.0,5,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,3.0216010674748057,3.7146791592409603
805,22.666666666666668,1,3,40.0,17.333333333333332,5,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,19,0,0,0,0,0,1,0,0,1.6582792047048014,4.9199974078524065
806,34.0,2,1,56.0,9.0,3,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0.5555908349011269,4.261805539961526
807,20.0,1,2,30.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,5.467330704553376,5.970896967321287
808,8.0,1,1,36.0,17.0,7,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0.8464727950578592,2.918049258213334
809,9.0,1,2,13.0,3.029137097789889,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,9.449527972801548,10.495835926145093
810,40.93820478367581,2,2,58.0,10.0,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0.21671926130074765,4.787562167576353
811,20.0,1,2,37.0,11.0,6,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,3.2958642510247778,3.9093143898425025
812,20.0,1,2,37.0,11.0,8,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,3.604436046141577,8.293396037938031
813,38.55389669745734,2,3,65.0,9.0,17,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,19,1,0,0,0,0,0,0,0,2.360957487228084,3.0937722785771653
814,19.724137931034484,1,2,34.0,12.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0.5079652929293718,5.718210298901577
815,18.0,2,3,60.0,42.0,16,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,22,0,0,0,1,0,0,0,0,3.0380062741664915,3.7920075878911788
816,19.0,1,1,40.0,12.0,5,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,2.9258048869861484,5.367962237439796
817,20.0,1,1,59.0,18.0,5,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0.7127933959830909,0.9978482857390554
818,19.093836321356058,1,2,45.0,15.0,4,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,8.219226813913236,10.225726420198711
819,30.0,2,2,52.0,10.0,4,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,10,0,0,0,0,0,1,0,0,11.628283530398141,15.625651076112712
820,18.0,1,2,36.0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2.5844206152556493,7.4202860168808416
821,30.0,1,1,48.0,12.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,2.6589231412565737,3.7741523516755
822,20.0,1,1,46.0,14.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,1.9341452558844647,2.2825599793973432
823,49.0,3,2,72.0,12.0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,1,0,0,0,0,0,0.8752662101904001,2.869349629754819
824,28.0,1,1,44.0,8.0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,1.4382392451767654,3.3408451342939594
825,25.0,1,2,39.0,10.0,11,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,20,1,0,0,0,0,0,0,0,5.0889718629538265,8.4495835191787
826,41.30862211842142,2,3,62.0,12.0,7,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,19,1,0,0,0,0,0,0,0,0.40835888864445197,5.4668590534284
827,30.0,2,1,45.0,5.0,3,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,3.1015036103748357,6.071104025095094
828,18.0,1,2,33.0,8.0,7,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,19,0,0,1,0,0,0,0,0,3.600388976144065,7.865007317929947
